market,symbol,quote_symbol,display_name,universe_tags
BIST,SNKRN,SNKRN.IS,SENKRON SİBER GÜVENLİK YAZILIM VE BİLİŞİM ÇÖZÜMLERİ A.Ş.,BIST
BIST,YGYO,YGYO.IS,YEŞİL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
NASDAQ,NRIX,NRIX,"Nurix Therapeutics, Inc. - Common stock",NASDAQ
NASDAQ,NRSN,NRSN,NeuroSense Therapeutics Ltd. - Ordinary Shares,NASDAQ
NASDAQ,NRXP,NRXP,"NRX Pharmaceuticals, Inc. - Common Stock",NASDAQ
NASDAQ,NSIT,NSIT,"Insight Enterprises, Inc. - Common Stock",NASDAQ
NASDAQ,NSPR,NSPR,InspireMD Inc. - Common Stock,NASDAQ
NASDAQ,NSSC,NSSC,"NAPCO Security Technologies, Inc. - Common Stock",NASDAQ
NASDAQ,NSTS,NSTS,"NSTS Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,NSYS,NSYS,Nortech Systems Incorporated - Common Stock,NASDAQ
NASDAQ,NTAP,NTAP,"NetApp, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,NTCL,NTCL,NETCLASS TECHNOLOGY INC - Class A Ordinary Shares,NASDAQ
NASDAQ,NTCT,NTCT,"NetScout Systems, Inc. - Common Stock",NASDAQ
NASDAQ,NTES,NTES,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",NASDAQ
NASDAQ,NTGR,NTGR,"NETGEAR, Inc. - Common Stock",NASDAQ
NASDAQ,NTHI,NTHI,"NeOnc Technologies Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,NTIC,NTIC,Northern Technologies International Corporation - Common Stock,NASDAQ
NASDAQ,NTLA,NTLA,"Intellia Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,NTNX,NTNX,"Nutanix, Inc. - Class A Common Stock",NASDAQ
NASDAQ,NTRA,NTRA,"Natera, Inc. - Common Stock",NASDAQ
NASDAQ,NTRB,NTRB,Nutriband Inc. - Common Stock,NASDAQ
NASDAQ,NTRP,NTRP,"NextTrip, Inc. - Common Stock",NASDAQ
NASDAQ,NTSK,NTSK,"Netskope, Inc. - Class A Common Stock",NASDAQ
NASDAQ,NTWK,NTWK,NETSOL Technologies Inc. - Common Stock,NASDAQ
NASDAQ,NTWO,NTWO,Newbury Street II Acquisition Corp - Class A Ordinary Shares,NASDAQ
NASDAQ,NUAI,NUAI,"New Era Energy & Digital, Inc. - Common Stock",NASDAQ
NASDAQ,NUCL,NUCL,Eagle Nuclear Energy Corp. - Common stock,NASDAQ
NASDAQ,NUTR,NUTR,Nusatrip Incorporated - Common Stock,NASDAQ
NASDAQ,NUTX,NUTX,Nutex Health Inc. - Common Stock,NASDAQ
NASDAQ,NUVL,NUVL,"Nuvalent, Inc. - Class A Common Stock",NASDAQ
NASDAQ,NUWE,NUWE,"Nuwellis, Inc. - Common Stock",NASDAQ
NASDAQ,NVA,NVA,Nova Minerals Limited - American Depositary Shares,NASDAQ
NASDAQ,NVAX,NVAX,"Novavax, Inc. - Common Stock",NASDAQ
NASDAQ,NVCR,NVCR,NovoCure Limited - Ordinary Shares,NASDAQ
NASDAQ,NVCT,NVCT,"Nuvectis Pharma, Inc. - Common Stock",NASDAQ
NASDAQ,NVDA,NVDA,NVIDIA Corporation - Common Stock,NASDAQ;SP500
NASDAQ,NVEC,NVEC,NVE Corporation - Common Stock,NASDAQ
NASDAQ,NVMI,NVMI,Nova Ltd. - Ordinary Shares,NASDAQ
NASDAQ,NVNI,NVNI,Nvni Group Limited - Ordinary Shares,NASDAQ
NASDAQ,NVNO,NVNO,enVVeno Medical Corporation - Common Stock,NASDAQ
NASDAQ,NVTS,NVTS,Navitas Semiconductor Corporation - Common Stock,NASDAQ
NASDAQ,NVVE,NVVE,Nuvve Holding Corp. - Common Stock,NASDAQ
NASDAQ,NWBI,NWBI,"Northwest Bancshares, Inc. - Common Stock",NASDAQ
NASDAQ,NWE,NWE,"NorthWestern Energy Group, Inc. - Common Stock",NASDAQ
NASDAQ,NWFL,NWFL,Norwood Financial Corp. - Common Stock,NASDAQ
NASDAQ,NWGL,NWGL,CL Workshop Group Limited - American Depositary Shares,NASDAQ
NASDAQ,NWL,NWL,Newell Brands Inc. - Common Stock,NASDAQ
NASDAQ,NWPX,NWPX,"NWPX Infrastructure, Inc. - Common Stock",NASDAQ
NASDAQ,NWS,NWS,News Corporation - Class B Common Stock,NASDAQ;SP500
NASDAQ,NWSA,NWSA,News Corporation - Class A Common Stock,NASDAQ;SP500
NASDAQ,NWTG,NWTG,"Newton Golf Company, Inc. - Common Stock",NASDAQ
NASDAQ,NXGL,NXGL,"NexGel, Inc - Common Stock",NASDAQ
NASDAQ,NXL,NXL,"Nexalin Technology, Inc. - Common Stock",NASDAQ
NASDAQ,NXPI,NXPI,NXP Semiconductors N.V. - Common Stock,NASDAQ;SP500
NASDAQ,NXPL,NXPL,NextPlat Corp - Common Stock,NASDAQ
NASDAQ,NXST,NXST,"Nexstar Media Group, Inc. - Common Stock",NASDAQ
NASDAQ,NXT,NXT,Nextpower Inc. - Class A Common Stock,NASDAQ
NASDAQ,NXTC,NXTC,"NextCure, Inc. - Common Stock",NASDAQ
NASDAQ,NXTS,NXTS,Nexentis Technologies Inc. - Common Stock,NASDAQ
NASDAQ,NXTT,NXTT,Next Technology Holding Inc. - Ordinary Shares,NASDAQ
NASDAQ,NXXT,NXXT,"NextNRG, Inc. - Common Stock",NASDAQ
NASDAQ,NYAX,NYAX,Nayax Ltd. - Ordinary Shares,NASDAQ
NASDAQ,NYXH,NYXH,Nyxoah SA - Ordinary Shares,NASDAQ
NASDAQ,OABI,OABI,"OmniAb, Inc. - Common Stock",NASDAQ
NASDAQ,OACC,OACC,Oaktree Acquisition Corp. III Life Sciences - Class A Ordinary Share,NASDAQ
NASDAQ,OBA,OBA,Oxley Bridge Acquisition Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,OBIO,OBIO,"Orchestra BioMed Holdings, Inc. - Ordinary Shares",NASDAQ
NASDAQ,OBT,OBT,"Orange County Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,OCC,OCC,Optical Cable Corporation - Common Stock,NASDAQ
NASDAQ,OCFC,OCFC,OceanFirst Financial Corp. - Common Stock,NASDAQ
NASDAQ,OCG,OCG,Oriental Culture Holding LTD - Ordinary Shares,NASDAQ
NASDAQ,OCGN,OCGN,"Ocugen, Inc. - Common Stock",NASDAQ
NASDAQ,OCS,OCS,Oculis Holding AG - Ordinary shares,NASDAQ
NASDAQ,OCUL,OCUL,"Ocular Therapeutix, Inc. - Common Stock",NASDAQ
NASDAQ,OXBR,OXBR,Oxbridge Re Holdings Limited - Ordinary Shares,NASDAQ
NASDAQ,OYSE,OYSE,Oyster Enterprises II Acquisition Corp - Class A Ordinary Shares,NASDAQ
NASDAQ,OZK,OZK,Bank OZK - Common Stock,NASDAQ
NASDAQ,PAAC,PAAC,Proem Acquisition Corp I - Ordinary Shares,NASDAQ
NASDAQ,PACB,PACB,"Pacific Biosciences of California, Inc. - Common Stock",NASDAQ
NASDAQ,PACH,PACH,Pioneer Acquisition I Corp - Class A Ordinary Shares,NASDAQ
NASDAQ,PAHC,PAHC,Phibro Animal Health Corporation - Class A Common Stock,NASDAQ
NASDAQ,PALI,PALI,"Palisade Bio, Inc. - Common Stock",NASDAQ
NASDAQ,PALO,PALO,Paloma Acquisition Corp I - Class A Ordinary Shares,NASDAQ
NASDAQ,PAMT,PAMT,PAMT CORP - Common Stock,NASDAQ
NASDAQ,PANL,PANL,Pangaea Logistics Solutions Ltd. - Common Stock,NASDAQ
NASDAQ,PANW,PANW,"Palo Alto Networks, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,PARK,PARK,"Park Dental Partners, Inc. - Common Stock",NASDAQ
NASDAQ,PASG,PASG,"Passage Bio, Inc. - Common Stock",NASDAQ
NASDAQ,PASW,PASW,"Ping An Biomedical Co., Ltd. - Ordinary Shares",NASDAQ
NASDAQ,PATK,PATK,"Patrick Industries, Inc. - Common Stock",NASDAQ
NASDAQ,PAVM,PAVM,PAVmed Inc. - Common Stock,NASDAQ
NASDAQ,PAVS,PAVS,Paranovus Entertainment Technology Ltd. - Class A Ordinary Shares,NASDAQ
NASDAQ,PAX,PAX,Patria Investments Limited - Class A Common Shares,NASDAQ
NASDAQ,PAYO,PAYO,Payoneer Global Inc. - Common Stock,NASDAQ
NASDAQ,PAYS,PAYS,"Paysign, Inc. - Common Stock",NASDAQ
NASDAQ,PAYX,PAYX,"Paychex, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,PBFS,PBFS,"Pioneer Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,PBHC,PBHC,"Pathfinder Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,PBM,PBM,Psyence Biomedical Ltd. - Common Shares,NASDAQ
NASDAQ,PBYI,PBYI,Puma Biotechnology Inc - Common Stock,NASDAQ
NASDAQ,PC,PC,Premium Catering (Holdings) Limited - Ordinary Shares,NASDAQ
NASDAQ,PCAP,PCAP,ProCap Acquisition Corp - Class A Ordinary Shares,NASDAQ
NASDAQ,PCAR,PCAR,PACCAR Inc. - Common Stock,NASDAQ;SP500
NASDAQ,PCB,PCB,PCB Bancorp - Common Stock,NASDAQ
NASDAQ,PCLA,PCLA,PicoCELA Inc. - American Depositary Shares,NASDAQ
NASDAQ,PCRX,PCRX,"Pacira BioSciences, Inc. - Common Stock",NASDAQ
NASDAQ,PCSA,PCSA,"Processa Pharmaceuticals, Inc. - Common Stock",NASDAQ
NASDAQ,PCSC,PCSC,Perceptive Capital Solutions Corp - Class A Ordinary Shares,NASDAQ
NASDAQ,PCT,PCT,"PureCycle Technologies, Inc. - Common stock",NASDAQ
NASDAQ,PCTY,PCTY,Paylocity Holding Corporation - Common Stock,NASDAQ
NASDAQ,PCVX,PCVX,"Vaxcyte, Inc. - Common Stock",NASDAQ
NASDAQ,PCYO,PCYO,Pure Cycle Corporation - Common Stock,NASDAQ
NASDAQ,PDEX,PDEX,"Pro-Dex, Inc. - Common Stock",NASDAQ
NASDAQ,PDFS,PDFS,"PDF Solutions, Inc. - Common Stock",NASDAQ
NASDAQ,PDLB,PDLB,"Ponce Financial Group, Inc. - Common Stock",NASDAQ
NASDAQ,PDSB,PDSB,PDS Biotechnology Corporation - Common Stock,NASDAQ
NASDAQ,PDYN,PDYN,Palladyne AI Corp. - Common stock,NASDAQ
NASDAQ,PEBK,PEBK,"Peoples Bancorp of North Carolina, Inc. - Common Stock",NASDAQ
NASDAQ,PEBO,PEBO,Peoples Bancorp Inc. - Common Stock,NASDAQ
NASDAQ,PECO,PECO,"Phillips Edison & Company, Inc. - Common Stock",NASDAQ
NASDAQ,PEGA,PEGA,Pegasystems Inc. - Common Stock,NASDAQ
NASDAQ,PENG,PENG,"Penguin Solutions, Inc. - Common Stock",NASDAQ
NASDAQ,PENN,PENN,"PENN Entertainment, Inc. - Common Stock",NASDAQ
NASDAQ,PEP,PEP,"PepsiCo, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,PEPG,PEPG,PepGen Inc. - Common Stock,NASDAQ
NASDAQ,PERI,PERI,Perion Network Ltd - Ordinary Shares,NASDAQ
NASDAQ,PESI,PESI,"Perma-Fix Environmental Services, Inc. - Common Stock",NASDAQ
NASDAQ,PETS,PETS,"PetMed Express, Inc. - Common Stock",NASDAQ
NASDAQ,PETZ,PETZ,"TDH Holdings, Inc. - Common Shares",NASDAQ
NASDAQ,PFAI,PFAI,Pinnacle Food Group Limited - Class A Common Shares,NASDAQ
NASDAQ,PFG,PFG,Principal Financial Group Inc - Common Stock,NASDAQ;SP500
NASDAQ,PFIS,PFIS,Peoples Financial Services Corp. - Common Stock,NASDAQ
NASDAQ,PFSA,PFSA,"Profusa, Inc. - Common Stock",NASDAQ
NASDAQ,PFX,PFX,PhenixFIN Corporation - Common Stock,NASDAQ
NASDAQ,PGAC,PGAC,Pantages Capital Acquisition Corporation - Class A Ordinary Shares,NASDAQ
NASDAQ,PGC,PGC,Peapack-Gladstone Financial Corporation - Common Stock,NASDAQ
NASDAQ,PGEN,PGEN,"Precigen, Inc. - Common Stock",NASDAQ
NASDAQ,PGNY,PGNY,"Progyny, Inc. - Common Stock",NASDAQ
NASDAQ,PGY,PGY,Pagaya Technologies Ltd. - Class A Ordinary Shares,NASDAQ
NASDAQ,PHAR,PHAR,"Pharming Group N.V. - ADS, each representing 10 ordinary shares",NASDAQ
NASDAQ,PHAT,PHAT,"Phathom Pharmaceuticals, Inc. - Common Stock",NASDAQ
NASDAQ,PHIO,PHIO,Phio Pharmaceuticals Corp. - Common Stock,NASDAQ
NASDAQ,PHOE,PHOE,Phoenix Asia Holdings Limited - Ordinary Shares,NASDAQ
NASDAQ,PHUN,PHUN,"Phunware, Inc. - Common Stock",NASDAQ
NASDAQ,PHVS,PHVS,Pharvaris N.V. - Ordinary Shares,NASDAQ
NASDAQ,PI,PI,"Impinj, Inc. - Common Stock",NASDAQ
NASDAQ,PICS,PICS,PicS N.V. - Class A Common Shares,NASDAQ
NASDAQ,PIII,PIII,P3 Health Partners Inc. - Class A Common Stock,NASDAQ
NASDAQ,PKBK,PKBK,"Parke Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,PKOH,PKOH,Park-Ohio Holdings Corp. - Common Stock,NASDAQ
NASDAQ,PLAB,PLAB,"Photronics, Inc. - Common Stock",NASDAQ
NASDAQ,PLAY,PLAY,"Dave & Buster's Entertainment, Inc. - Common Stock",NASDAQ
NASDAQ,PLBC,PLBC,Plumas Bancorp - Common Stock,NASDAQ
NASDAQ,PLBL,PLBL,Polibeli Group Ltd - Class A Ordinary Shares,NASDAQ
NASDAQ,PLBY,PLBY,"Playboy, Inc. - Common Stock",NASDAQ
NASDAQ,PLCE,PLCE,"Children's Place, Inc. (The) - Common Stock",NASDAQ
NASDAQ,PLMK,PLMK,Plum Acquisition Corp. IV - Class A Ordinary Shares,NASDAQ
NASDAQ,PLMR,PLMR,"Palomar Holdings, Inc. - Common stock",NASDAQ
NASDAQ,PLPC,PLPC,Preformed Line Products Company - Common Stock,NASDAQ
NASDAQ,PLRX,PLRX,"Pliant Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,PLRZ,PLRZ,Polyrizon Ltd. - Ordinary Shares,NASDAQ
NASDAQ,PLSE,PLSE,"Pulse Biosciences, Inc - Common Stock",NASDAQ
NASDAQ,PLSM,PLSM,Pulsenmore Ltd. - Ordinary Shares,NASDAQ
NASDAQ,PLTK,PLTK,Playtika Holding Corp. - Common Stock,NASDAQ
NASDAQ,PLTR,PLTR,Palantir Technologies Inc. - Class A Common Stock,NASDAQ;SP500
NASDAQ,PLTS,PLTS,Platinum Analytics Cayman Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,PLUG,PLUG,"Plug Power, Inc. - Common Stock",NASDAQ
NASDAQ,PLUR,PLUR,Pluri Inc. - Common Stock,NASDAQ
NASDAQ,PLUS,PLUS,ePlus inc. - Common Stock,NASDAQ
NASDAQ,PLUT,PLUT,Plutus Financial Group Limited - Ordinary Shares,NASDAQ
NASDAQ,PLXS,PLXS,Plexus Corp. - Common Stock,NASDAQ
NASDAQ,PLYX,PLYX,"Polaryx Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,PMAX,PMAX,Powell Max Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,PMCB,PMCB,"PharmaCyte Biotech, Inc. - Common Stock",NASDAQ
NASDAQ,PMEC,PMEC,Primech Holdings Ltd. - Ordinary Shares,NASDAQ
NASDAQ,PMN,PMN,ProMIS Neurosciences Inc. - Common Shares,NASDAQ
NASDAQ,PMTR,PMTR,Perimeter Acquisition Corp. I - Class A Ordinary Shares,NASDAQ
NASDAQ,PMTS,PMTS,CPI Card Group Inc. - Common Stock,NASDAQ
NASDAQ,PMVP,PMVP,"PMV Pharmaceuticals, Inc. - Common Stock",NASDAQ
NASDAQ,PN,PN,Skycorp Solar Group Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,PNBK,PNBK,Patriot National Bancorp Inc. - Common Stock,NASDAQ
NASDAQ,PNRG,PNRG,PrimeEnergy Resources Corporation - Common Stock,NASDAQ
NASDAQ,PNTG,PNTG,"The Pennant Group, Inc. - Common Stock",NASDAQ
NASDAQ,POCI,POCI,"Precision Optics Corporation, Inc. - Common stock",NASDAQ
NASDAQ,PODC,PODC,"PodcastOne, Inc. - Common Stock",NASDAQ
NASDAQ,PODD,PODD,Insulet Corporation - Common Stock,NASDAQ;SP500
NASDAQ,POET,POET,POET Technologies Inc. - Common Shares,NASDAQ
NASDAQ,POLA,POLA,"Polar Power, Inc. - Common Stock",NASDAQ
NASDAQ,POLE,POLE,Andretti Acquisition Corp. II - Class A Ordinary Shares,NASDAQ
NASDAQ,POM,POM,POMDOCTOR LIMITED - American Depositary Shares,NASDAQ
NASDAQ,PONY,PONY,Pony AI Inc. - American Depositary Shares,NASDAQ
NASDAQ,POOL,POOL,Pool Corporation - Common Stock,NASDAQ;SP500
NASDAQ,POWI,POWI,"Power Integrations, Inc. - Common Stock",NASDAQ
NASDAQ,POWL,POWL,"Powell Industries, Inc. - Common Stock",NASDAQ
NASDAQ,POWW,POWW,Outdoor Holding Company - Common Stock,NASDAQ
NASDAQ,PPBT,PPBT,Purple Biotech Ltd. - American Depositary Shares,NASDAQ
NASDAQ,PPC,PPC,Pilgrim's Pride Corporation - Common Stock,NASDAQ
NASDAQ,PPCB,PPCB,"Propanc Biopharma, Inc. - Common Stock",NASDAQ
NASDAQ,PPHC,PPHC,"Public Policy Holding Company, Inc. - Common Stock",NASDAQ
NASDAQ,PPIH,PPIH,"Perma-Pipe International Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,PPSI,PPSI,"Pioneer Power Solutions, Inc. - Common Stock",NASDAQ
NASDAQ,PPTA,PPTA,Perpetua Resources Corp. - Common Shares,NASDAQ
NASDAQ,PRAA,PRAA,"PRA Group, Inc. - Common Stock",NASDAQ
NASDAQ,PRAX,PRAX,"Praxis Precision Medicines, Inc. - Common Stock",NASDAQ
NASDAQ,PRCH,PRCH,"Porch Group, Inc. - Common Stock",NASDAQ
NASDAQ,PRCT,PRCT,PROCEPT BioRobotics Corporation - Common Stock,NASDAQ
NASDAQ,PRDO,PRDO,Perdoceo Education Corporation - Common Stock,NASDAQ
NASDAQ,PRE,PRE,Prenetics Global Limited - Class A Ordinary Share,NASDAQ
NASDAQ,PRFX,PRFX,PRF Technologies Ltd. - Ordinary Shares,NASDAQ
NASDAQ,PRGS,PRGS,Progress Software Corporation - Common Stock,NASDAQ
NASDAQ,PRHI,PRHI,"Presurance Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,PRLD,PRLD,Prelude Therapeutics Incorporated - Common Stock,NASDAQ
NASDAQ,PRME,PRME,"Prime Medicine, Inc. - Common Stock",NASDAQ
NASDAQ,PROF,PROF,Profound Medical Corp. - common stock,NASDAQ
NASDAQ,PROK,PROK,ProKidney Corp. - Class A Ordinary Shares,NASDAQ
NASDAQ,PROP,PROP,Prairie Operating Co. - Common Stock,NASDAQ
NASDAQ,PROV,PROV,"Provident Financial Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,PRPL,PRPL,"Purple Innovation, Inc. - Common Stock",NASDAQ
NASDAQ,PRPO,PRPO,"Precipio, Inc. - Common Stock",NASDAQ
NASDAQ,PRQR,PRQR,ProQR Therapeutics N.V. - Ordinary Shares,NASDAQ
NASDAQ,PRSO,PRSO,Peraso Inc. - Common Stock,NASDAQ
NASDAQ,PRTA,PRTA,Prothena Corporation plc - Ordinary Shares,NASDAQ
NASDAQ,PRTC,PRTC,PureTech Health plc - American Depositary Shares,NASDAQ
NASDAQ,PRTH,PRTH,"Priority Technology Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,PRTS,PRTS,"CarParts.com, Inc. - Common Stock",NASDAQ
NASDAQ,PRVA,PRVA,"Privia Health Group, Inc. - Common Stock",NASDAQ
NASDAQ,PRZO,PRZO,ParaZero Technologies Ltd. - Ordinary Shares,NASDAQ
NASDAQ,PSHG,PSHG,Performance Shipping Inc. - Common Shares,NASDAQ
NASDAQ,PSIG,PSIG,PS International Group Ltd. - Ordinary Shares,NASDAQ
NASDAQ,PSIX,PSIX,"Power Solutions International, Inc. - Common Stock",NASDAQ
NASDAQ,PSKY,PSKY,Paramount Skydance Corporation - Class B Common Stock,NASDAQ;SP500
NASDAQ,PSMT,PSMT,"PriceSmart, Inc. - Common Stock",NASDAQ
NASDAQ,PSNL,PSNL,"Personalis, Inc. - Common Stock",NASDAQ
NASDAQ,PSNY,PSNY,Polestar Automotive Holding UK Limited - Class A ADS,NASDAQ
NASDAQ,PSNYW,PSNYW,Polestar Automotive Holding UK Limited - Class C-1 ADS (ADW),NASDAQ
NASDAQ,PSTV,PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",NASDAQ
NASDAQ,PTCT,PTCT,"PTC Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,PTEN,PTEN,"Patterson-UTI Energy, Inc. - Common Stock",NASDAQ
NASDAQ,PTGX,PTGX,"Protagonist Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,PTLE,PTLE,PTL LTD - Class A Ordinary Shares,NASDAQ
NASDAQ,PTLO,PTLO,Portillo's Inc. - Class A Common Stock,NASDAQ
NASDAQ,PTNM,PTNM,Pitanium Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,PTON,PTON,"Peloton Interactive, Inc. - Common Stock",NASDAQ
NASDAQ,PTOR,PTOR,Praetorian Acquisition Corp. - Class A Ordinary Shares,NASDAQ
NASDAQ,PTRN,PTRN,Pattern Group Inc. - Series A Common Stock,NASDAQ
NASDAQ,PUBM,PUBM,"PubMatic, Inc. - Class A Common Stock",NASDAQ
NASDAQ,PULM,PULM,"Pulmatrix, Inc. - Common Stock",NASDAQ
NASDAQ,PURR,PURR,Hyperliquid Strategies Inc - Common Stock,NASDAQ
NASDAQ,PVLA,PVLA,"Palvella Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,PWP,PWP,Perella Weinberg Partners - Class A Common Stock,NASDAQ
NASDAQ,PXLW,PXLW,"Pixelworks, Inc. - Common Stock",NASDAQ
NASDAQ,PXS,PXS,Pyxis Tankers Inc. - Common Stock,NASDAQ
NASDAQ,PYPD,PYPD,PolyPid Ltd. - Ordinary Shares,NASDAQ
NASDAQ,PYPL,PYPL,"PayPal Holdings, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,PYXS,PYXS,"Pyxis Oncology, Inc. - Common Stock",NASDAQ
NASDAQ,PZZA,PZZA,"Papa John's International, Inc. - Common Stock",NASDAQ
NASDAQ,QCLS,QCLS,"Q/C Technologies, Inc. - Common Stock",NASDAQ
NASDAQ,QCOM,QCOM,QUALCOMM Incorporated - Common Stock,NASDAQ;SP500
NASDAQ,QCRH,QCRH,"QCR Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,QDEL,QDEL,QuidelOrtho Corporation - Common Stock,NASDAQ
NASDAQ,QETA,QETA,Quetta Acquisition Corporation - Common Stock,NASDAQ
NASDAQ,QFIN,QFIN,"Qfin Holdings, Inc. - American Depositary Shares",NASDAQ
NASDAQ,QLYS,QLYS,"Qualys, Inc. - Common Stock",NASDAQ
NASDAQ,QMCO,QMCO,Quantum Corporation - Common Stock,NASDAQ
NASDAQ,QMMM,QMMM,QMMM Holdings Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,QNCX,QNCX,"Quince Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,QNRX,QNRX,"Quoin Pharmaceuticals, Ltd. - American Depositary Shares",NASDAQ
NASDAQ,QNST,QNST,"QuinStreet, Inc. - Common Stock",NASDAQ
NASDAQ,QRHC,QRHC,Quest Resource Holding Corporation - Common Stock,NASDAQ
NASDAQ,QRVO,QRVO,"Qorvo, Inc. - Common Stock",NASDAQ
NASDAQ,QS,QS,QuantumScape Corporation - Common Stock,NASDAQ
NASDAQ,QSEA,QSEA,Quartzsea Acquisition Corporation - Ordinary Shares,NASDAQ
NASDAQ,QSI,QSI,Quantum-Si Incorporated - Class A Common Stock,NASDAQ
NASDAQ,QTI,QTI,"QT Imaging Holdings, Inc. - Common Stock",NASDAQ
